config,model_path,module_id,phase,flow_step,tensor_role,attention_kind,calls,total_elements,protected_elements,fp_sidepath_ratio
,,expert.layers.15.self_attn.q_proj,denoise,3,activation,cross,1465,52740000,512750,0.009722222222222222
,,expert.layers.15.self_attn.q_proj,denoise,3,output,cross,1465,70320000,659250,0.009375
,,expert.layers.15.self_attn.q_proj,denoise,3,weight_runtime_mask,cross,1465,1012608000,19967483,0.01971886751832891
,,expert.layers.15.self_attn.q_proj,denoise,4,activation,cross,1465,52740000,512750,0.009722222222222222
,,expert.layers.15.self_attn.q_proj,denoise,4,output,cross,1465,70320000,659250,0.009375
,,expert.layers.15.self_attn.q_proj,denoise,4,weight_runtime_mask,cross,1465,1012608000,19966237,0.0197176370322968
,,expert.layers.15.self_attn.q_proj,denoise,5,activation,cross,1465,52740000,512750,0.009722222222222222
,,expert.layers.15.self_attn.q_proj,denoise,5,output,cross,1465,70320000,659250,0.009375
,,expert.layers.15.self_attn.q_proj,denoise,5,weight_runtime_mask,cross,1465,1012608000,19965006,0.01971642135949943
,,expert.layers.15.self_attn.q_proj,denoise,6,activation,cross,1465,52740000,512750,0.009722222222222222
,,expert.layers.15.self_attn.q_proj,denoise,6,output,cross,1465,70320000,659250,0.009375
,,expert.layers.15.self_attn.q_proj,denoise,6,weight_runtime_mask,cross,1465,1012608000,19963308,0.019714744501327267
,,expert.layers.15.self_attn.q_proj,denoise,7,activation,cross,1465,52740000,512750,0.009722222222222222
,,expert.layers.15.self_attn.q_proj,denoise,7,output,cross,1465,70320000,659250,0.009375
,,expert.layers.15.self_attn.q_proj,denoise,7,weight_runtime_mask,cross,1465,1012608000,19961176,0.019712639046896727
,,expert.layers.15.self_attn.q_proj,denoise,8,activation,cross,1465,52740000,512750,0.009722222222222222
,,expert.layers.15.self_attn.q_proj,denoise,8,output,cross,1465,70320000,659250,0.009375
,,expert.layers.15.self_attn.q_proj,denoise,8,weight_runtime_mask,cross,1465,1012608000,19957940,0.019709443338389584
,,expert.layers.15.self_attn.q_proj,denoise,9,activation,cross,1465,52740000,512750,0.009722222222222222
,,expert.layers.15.self_attn.q_proj,denoise,9,output,cross,1465,70320000,659250,0.009375
,,expert.layers.15.self_attn.q_proj,denoise,9,weight_runtime_mask,cross,1465,1012608000,19955965,0.019707492929149285
,,expert.layers.15.self_attn.v_proj,denoise,0,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,0,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,0,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,1,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,1,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,1,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,2,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,2,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,2,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,3,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,3,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,3,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,4,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,4,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,4,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,5,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,5,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,5,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,6,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,6,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,6,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,7,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,7,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,7,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,8,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,8,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,8,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.15.self_attn.v_proj,denoise,9,activation,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,9,output,cross,1465,82977600,777915,0.009375
,,expert.layers.15.self_attn.v_proj,denoise,9,weight_runtime_mask,cross,1465,150016000,2899299,0.01932659849616041
,,expert.layers.2.mlp.down_proj,denoise,0,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,0,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,0,weight_runtime_mask,unknown,1465,2160230400,43474368,0.020124875568828214
,,expert.layers.2.mlp.down_proj,denoise,1,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,1,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,1,weight_runtime_mask,unknown,1465,2160230400,43468801,0.02012229852889766
,,expert.layers.2.mlp.down_proj,denoise,2,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,2,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,2,weight_runtime_mask,unknown,1465,2160230400,43464191,0.02012016449726844
,,expert.layers.2.mlp.down_proj,denoise,3,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,3,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,3,weight_runtime_mask,unknown,1465,2160230400,43459733,0.02011810082850422
,,expert.layers.2.mlp.down_proj,denoise,4,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,4,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,4,weight_runtime_mask,unknown,1465,2160230400,43455807,0.02011628342976749
,,expert.layers.2.mlp.down_proj,denoise,5,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,5,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,5,weight_runtime_mask,unknown,1465,2160230400,43452875,0.020114926167134766
,,expert.layers.2.mlp.down_proj,denoise,6,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,6,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,6,weight_runtime_mask,unknown,1465,2160230400,43448576,0.02011293610163064
,,expert.layers.2.mlp.down_proj,denoise,7,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,7,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,7,weight_runtime_mask,unknown,1465,2160230400,43444713,0.0201111478664498
,,expert.layers.2.mlp.down_proj,denoise,8,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,8,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,8,weight_runtime_mask,unknown,1465,2160230400,43442143,0.02010995817853503
,,expert.layers.2.mlp.down_proj,denoise,9,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.down_proj,denoise,9,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.down_proj,denoise,9,weight_runtime_mask,unknown,1465,2160230400,43448152,0.020112739826270383
,,expert.layers.2.mlp.gate_proj,denoise,0,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,0,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,0,weight_runtime_mask,unknown,1465,2160230400,42936839,0.019876046092120545
,,expert.layers.2.mlp.gate_proj,denoise,1,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,1,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,1,weight_runtime_mask,unknown,1465,2160230400,42938062,0.019876612235435628
,,expert.layers.2.mlp.gate_proj,denoise,2,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,2,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,2,weight_runtime_mask,unknown,1465,2160230400,42938462,0.019876797400869832
,,expert.layers.2.mlp.gate_proj,denoise,3,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,3,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,3,weight_runtime_mask,unknown,1465,2160230400,42938356,0.019876748332029768
,,expert.layers.2.mlp.gate_proj,denoise,4,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,4,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,4,weight_runtime_mask,unknown,1465,2160230400,42937675,0.019876433087878034
,,expert.layers.2.mlp.gate_proj,denoise,5,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,5,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,5,weight_runtime_mask,unknown,1465,2160230400,42936894,0.019876071552367747
,,expert.layers.2.mlp.gate_proj,denoise,6,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,6,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,6,weight_runtime_mask,unknown,1465,2160230400,42935581,0.01987546374682997
,,expert.layers.2.mlp.gate_proj,denoise,7,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,7,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,7,weight_runtime_mask,unknown,1465,2160230400,42934292,0.01987486705121824
,,expert.layers.2.mlp.gate_proj,denoise,8,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,8,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,8,weight_runtime_mask,unknown,1465,2160230400,42933315,0.019874414784645193
,,expert.layers.2.mlp.gate_proj,denoise,9,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.gate_proj,denoise,9,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.gate_proj,denoise,9,weight_runtime_mask,unknown,1465,2160230400,42932576,0.0198740726915055
,,expert.layers.2.mlp.up_proj,denoise,0,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,0,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,0,weight_runtime_mask,unknown,1465,2160230400,42746676,0.019788017055958475
,,expert.layers.2.mlp.up_proj,denoise,1,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,1,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,1,weight_runtime_mask,unknown,1465,2160230400,42740548,0.019785180321506446
,,expert.layers.2.mlp.up_proj,denoise,2,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,2,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,2,weight_runtime_mask,unknown,1465,2160230400,42738355,0.019784165152013415
,,expert.layers.2.mlp.up_proj,denoise,3,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,3,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,3,weight_runtime_mask,unknown,1465,2160230400,42737619,0.019783824447614475
,,expert.layers.2.mlp.up_proj,denoise,4,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,4,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,4,weight_runtime_mask,unknown,1465,2160230400,42738216,0.01978410080702503
,,expert.layers.2.mlp.up_proj,denoise,5,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,5,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,5,weight_runtime_mask,unknown,1465,2160230400,42738716,0.019784332263817785
,,expert.layers.2.mlp.up_proj,denoise,6,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,6,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,6,weight_runtime_mask,unknown,1465,2160230400,42739483,0.019784687318537875
,,expert.layers.2.mlp.up_proj,denoise,7,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,7,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,7,weight_runtime_mask,unknown,1465,2160230400,42740129,0.019784986360714116
,,expert.layers.2.mlp.up_proj,denoise,8,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,8,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,8,weight_runtime_mask,unknown,1465,2160230400,42740056,0.019784952568022374
,,expert.layers.2.mlp.up_proj,denoise,9,activation,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.mlp.up_proj,denoise,9,output,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.2.mlp.up_proj,denoise,9,weight_runtime_mask,unknown,1465,2160230400,42740855,0.0197853224359772
,,expert.layers.2.self_attn.k_proj,denoise,0,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,0,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,0,weight_runtime_mask,self,1465,337536000,6815202,0.020191037400455063
,,expert.layers.2.self_attn.k_proj,denoise,1,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,1,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,1,weight_runtime_mask,self,1465,337536000,6815664,0.02019240614334471
,,expert.layers.2.self_attn.k_proj,denoise,2,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,2,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,2,weight_runtime_mask,self,1465,337536000,6815932,0.020193200132726585
,,expert.layers.2.self_attn.k_proj,denoise,3,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,3,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,3,weight_runtime_mask,self,1465,337536000,6815907,0.0201931260665529
,,expert.layers.2.self_attn.k_proj,denoise,4,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,4,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,4,weight_runtime_mask,self,1465,337536000,6816080,0.020193638604474783
,,expert.layers.2.self_attn.k_proj,denoise,5,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,5,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,5,weight_runtime_mask,self,1465,337536000,6816161,0.020193878578877514
,,expert.layers.2.self_attn.k_proj,denoise,6,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,6,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,6,weight_runtime_mask,self,1465,337536000,6816040,0.02019352009859689
,,expert.layers.2.self_attn.k_proj,denoise,7,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,7,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,7,weight_runtime_mask,self,1465,337536000,6815635,0.020192320226583238
,,expert.layers.2.self_attn.k_proj,denoise,8,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,8,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,8,weight_runtime_mask,self,1465,337536000,6814344,0.02018849544937429
,,expert.layers.2.self_attn.k_proj,denoise,9,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.k_proj,denoise,9,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.k_proj,denoise,9,weight_runtime_mask,self,1465,337536000,6813490,0.020185965348881306
,,expert.layers.2.self_attn.o_proj,denoise,0,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,0,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,0,weight_runtime_mask,unknown,1465,1012608000,19680051,0.019435014339211226
,,expert.layers.2.self_attn.o_proj,denoise,1,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,1,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,1,weight_runtime_mask,unknown,1465,1012608000,19679625,0.01943459364334471
,,expert.layers.2.self_attn.o_proj,denoise,2,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,2,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,2,weight_runtime_mask,unknown,1465,1012608000,19679237,0.019434210474339526
,,expert.layers.2.self_attn.o_proj,denoise,3,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,3,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,3,weight_runtime_mask,unknown,1465,1012608000,19679235,0.019434208499241563
,,expert.layers.2.self_attn.o_proj,denoise,4,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,4,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,4,weight_runtime_mask,unknown,1465,1012608000,19679949,0.019434913609215017
,,expert.layers.2.self_attn.o_proj,denoise,5,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,5,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,5,weight_runtime_mask,unknown,1465,1012608000,19682864,0.019437792314498797
,,expert.layers.2.self_attn.o_proj,denoise,6,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,6,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,6,weight_runtime_mask,unknown,1465,1012608000,19687465,0.019442336027366957
,,expert.layers.2.self_attn.o_proj,denoise,7,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,7,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,7,weight_runtime_mask,unknown,1465,1012608000,19690532,0.01944536484009607
,,expert.layers.2.self_attn.o_proj,denoise,8,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,8,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,8,weight_runtime_mask,unknown,1465,1012608000,19691182,0.019446006746934648
,,expert.layers.2.self_attn.o_proj,denoise,9,activation,unknown,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.o_proj,denoise,9,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.o_proj,denoise,9,weight_runtime_mask,unknown,1465,1012608000,19690066,0.019444904642270257
,,expert.layers.2.self_attn.q_proj,denoise,0,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,0,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,0,weight_runtime_mask,self,1465,1012608000,19935704,0.01968748419921628
,,expert.layers.2.self_attn.q_proj,denoise,1,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,1,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,1,weight_runtime_mask,self,1465,1012608000,19932231,0.019684054441600304
,,expert.layers.2.self_attn.q_proj,denoise,2,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,2,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,2,weight_runtime_mask,self,1465,1012608000,19930144,0.019681993426873972
,,expert.layers.2.self_attn.q_proj,denoise,3,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,3,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,3,weight_runtime_mask,self,1465,1012608000,19929264,0.019681124383769434
,,expert.layers.2.self_attn.q_proj,denoise,4,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,4,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,4,weight_runtime_mask,self,1465,1012608000,19928231,0.019680104245670585
,,expert.layers.2.self_attn.q_proj,denoise,5,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,5,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,5,weight_runtime_mask,self,1465,1012608000,19927183,0.019679069294337
,,expert.layers.2.self_attn.q_proj,denoise,6,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,6,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,6,weight_runtime_mask,self,1465,1012608000,19924791,0.019676707077171028
,,expert.layers.2.self_attn.q_proj,denoise,7,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,7,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,7,weight_runtime_mask,self,1465,1012608000,19922577,0.01967452064372393
,,expert.layers.2.self_attn.q_proj,denoise,8,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,8,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,8,weight_runtime_mask,self,1465,1012608000,19920817,0.019672782557514853
,,expert.layers.2.self_attn.q_proj,denoise,9,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.q_proj,denoise,9,output,self,1465,70320000,659250,0.009375
,,expert.layers.2.self_attn.q_proj,denoise,9,weight_runtime_mask,self,1465,1012608000,19920424,0.019672394450764758
,,expert.layers.2.self_attn.v_proj,denoise,0,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,0,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,0,weight_runtime_mask,self,1465,337536000,6727030,0.019929814893818735
,,expert.layers.2.self_attn.v_proj,denoise,1,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,1,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,1,weight_runtime_mask,self,1465,337536000,6728417,0.019933924085134624
,,expert.layers.2.self_attn.v_proj,denoise,2,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,2,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,2,weight_runtime_mask,self,1465,337536000,6728939,0.019935470586841107
,,expert.layers.2.self_attn.v_proj,denoise,3,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,3,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,3,weight_runtime_mask,self,1465,337536000,6728999,0.019935648345657943
,,expert.layers.2.self_attn.v_proj,denoise,4,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,4,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,4,weight_runtime_mask,self,1465,337536000,6728950,0.019935503175957527
,,expert.layers.2.self_attn.v_proj,denoise,5,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,5,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,5,weight_runtime_mask,self,1465,337536000,6728974,0.019935574279484263
,,expert.layers.2.self_attn.v_proj,denoise,6,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,6,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,6,weight_runtime_mask,self,1465,337536000,6728960,0.019935532802427
,,expert.layers.2.self_attn.v_proj,denoise,7,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,7,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,7,weight_runtime_mask,self,1465,337536000,6729052,0.01993580536594615
,,expert.layers.2.self_attn.v_proj,denoise,8,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,8,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,8,weight_runtime_mask,self,1465,337536000,6729485,0.019937088192074327
,,expert.layers.2.self_attn.v_proj,denoise,9,activation,self,1465,52740000,512750,0.009722222222222222
,,expert.layers.2.self_attn.v_proj,denoise,9,output,self,1465,23440000,219750,0.009375
,,expert.layers.2.self_attn.v_proj,denoise,9,weight_runtime_mask,self,1465,337536000,6730583,0.01994034117842245
,,expert.layers.3.mlp.down_proj,denoise,0,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.3.mlp.down_proj,denoise,0,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.3.mlp.down_proj,denoise,0,weight_runtime_mask,unknown,1465,2160230400,43035243,0.019921598640589448
,,expert.layers.3.mlp.down_proj,denoise,1,activation,unknown,1465,150016000,1465000,0.009765625
,,expert.layers.3.mlp.down_proj,denoise,1,output,unknown,1465,52740000,512750,0.009722222222222222
,,expert.layers.3.mlp.down_proj,denoise,1,weight_runtime_mask,unknown,1465,2160230400,43033912,0.01992098250260713
