config,model_path,module_id,component,layer_idx,operator,phase,flow_step,tensor_role,attention_kind,calls,total_elements_reported,zero_elements_reported,zero_rate_reported,protected_elements,fp_sidepath_ratio,total_elements_native,zero_elements_native,zero_rate_native,total_bits_reported,sparse_bits_reported,sparse_bit_rate_reported,protected_bits,total_bits_native,sparse_bits_native,sparse_bit_rate_native,amplitude_zero_bits_native,amplitude_zero_bit_rate_native,ideal_sparse_upper_bound
,,expert.layer.8.qk,expert,8,qk,denoise,6,B,self,1465,319252800,8091453,0.02534497113259461,8088240,0.02533490700786336,311164560,3213,1.0325726040266282e-05,1277011200,686584611,0.5376496392514021,32352960,1244658240,654231651,0.5256315589088938,654231651,0.5256315589088938,2.1080660376560383
,,expert.layer.8.qk,expert,8,qk,denoise,6,O,self,1465,249416250,2201679,0.008827327810437371,2197500,0.00881057268722467,247218750,4179,1.6904057641259007e-05,997665000,446820954,0.4478667227977327,8790000,988875000,438030954,0.44295887144482365,438030954,0.44295887144482365,1.7951995799551583
,,expert.layer.8.qk,expert,8,qk,denoise,7,A,self,1465,70320000,1099998,0.01564274744027304,1098750,0.015625,69221250,1248,1.802914567419687e-05,281280000,151170082,0.5374362983503982,4395000,276885000,146775082,0.530094017371833,146775082,0.530094017371833,2.1280852701790187
,,expert.layer.8.qk,expert,8,qk,denoise,7,B,self,1465,319252800,8119467,0.025432719775676203,8116179,0.025422420727398476,311136621,3288,1.0567704918284113e-05,1277011200,686514960,0.5375950970516156,32464716,1244546484,654050244,0.5255329972873878,654050244,0.5255329972873878,2.107628126472067
,,expert.layer.8.qk,expert,8,qk,denoise,7,O,self,1465,249416250,2202027,0.008828723068364632,2197500,0.00881057268722467,247218750,4527,1.8311717861205915e-05,997665000,446147246,0.4471914380077481,8790000,988875000,437357246,0.44227758412337254,437357246,0.44227758412337254,1.7930066490660972
,,expert.layer.8.qk,expert,8,qk,denoise,8,A,self,1465,70320000,1100036,0.015643287827076222,1098750,0.015625,69221250,1286,1.8578110045686838e-05,281280000,151115743,0.5372431136234357,4395000,276885000,146720743,0.5298977662206331,146720743,0.5298977662206331,2.1271968694140053
,,expert.layer.8.qk,expert,8,qk,denoise,8,B,self,1465,319252800,8160594,0.025561542451624543,8157402,0.02555154410548631,311095398,3192,1.0260518222130693e-05,1277011200,686529105,0.5376061736968321,32629608,1244381592,653899497,0.5254814931399274,653899497,0.5254814931399274,2.1073993649206244
,,expert.layer.8.qk,expert,8,qk,denoise,8,O,self,1465,249416250,2202036,0.00882875915262137,2197500,0.00881057268722467,247218750,4536,1.8348122866894198e-05,997665000,445960911,0.44700466689720497,8790000,988875000,437170911,0.44208915282518013,437170911,0.44208915282518013,1.7924010710023939
,,expert.layer.8.qk,expert,8,qk,denoise,9,A,self,1465,70320000,1099963,0.015642249715585893,1098750,0.015625,69221250,1213,1.752352059519295e-05,281280000,150905142,0.5364943899317406,4395000,276885000,146510142,0.5291371580258952,146510142,0.5291371580258952,2.123760702389413
,,expert.layer.8.qk,expert,8,qk,denoise,9,B,self,1465,319252800,8198613,0.02568062989580671,8195367,0.02567046240471501,311057433,3246,1.0435371914099221e-05,1277011200,686451339,0.5375452768151133,32781468,1244229732,653669871,0.5253610761649923,653669871,0.5253610761649923,2.106864712906724
,,expert.layer.8.qk,expert,8,qk,denoise,9,O,self,1465,249416250,2201859,0.00882804949557216,2197500,0.00881057268722467,247218750,4359,1.763215775502465e-05,997665000,446463231,0.4475081625595766,8790000,988875000,437673231,0.44259712400455065,437673231,0.44259712400455065,1.7940345180568533
,,expert.layer.9.pv,expert,9,pv,denoise,0,A,cross,1465,194478750,57737025,0.29688089315670735,1098750,0.005649717514124294,193380000,56638275,0.2928858982314614,777915000,586435838,0.7538559328461336,4395000,773520000,582040838,0.7524573870100321,582040838,0.7524573870100321,4.039708508855914
,,expert.layer.9.pv,expert,9,pv,denoise,0,B,cross,1465,248932800,4565034,0.01833841904321166,4561860,0.018325668614180213,244370940,3174,1.2988451081785748e-05,995731200,526026573,0.5282817019291953,18247440,977483760,507779133,0.5194757742062129,507779133,0.5194757742062129,2.0810605299828144
,,expert.layer.9.pv,expert,9,pv,denoise,0,O,cross,1465,70320000,1100199,0.015645605802047782,1098750,0.015625,69221250,1449,2.093287827076223e-05,281280000,148708094,0.5286834968714448,4395000,276885000,144313094,0.5212022825360709,144313094,0.5212022825360709,2.0885646767422954
,,expert.layer.9.pv,expert,9,pv,denoise,1,A,cross,1465,194478750,59058647,0.30367660734141905,1098750,0.005649717514124294,193380000,57959897,0.2997202244285862,777915000,588446245,0.7564402858924175,4395000,773520000,584051245,0.7550564238804427,584051245,0.7550564238804427,4.0825728759340825
,,expert.layer.9.pv,expert,9,pv,denoise,1,B,cross,1465,248932800,4564695,0.01833705722990301,4561521,0.018324306800871562,244371279,3174,1.2988433063772605e-05,995731200,526027002,0.5282821327683616,18246084,977485116,507780918,0.519476879686831,507780918,0.519476879686831,2.0810653176235823
,,expert.layer.9.pv,expert,9,pv,denoise,1,O,cross,1465,70320000,1100255,0.015646402161547213,1098750,0.015625,69221250,1505,2.17418783971685e-05,281280000,148722853,0.5287359677189989,4395000,276885000,144327853,0.5212555862542211,144327853,0.5212555862542211,2.088797218908159
,,expert.layer.9.pv,expert,9,pv,denoise,2,A,cross,1465,194478750,60042536,0.30873571534165045,1098750,0.005649717514124294,193380000,58943786,0.3048080773606371,777915000,589909582,0.7583213872980982,4395000,773520000,585514582,0.7569482133622919,585514582,0.7569482133622919,4.114349513054991
,,expert.layer.9.pv,expert,9,pv,denoise,2,B,cross,1465,248932800,4563186,0.018330995352962728,4560012,0.018318244923931276,244372788,3174,1.2988352860302924e-05,995731200,526024032,0.5282791500356723,18240048,977491152,507783984,0.5194768085225594,507783984,0.5194768085225594,2.0810650094230625
,,expert.layer.9.pv,expert,9,pv,denoise,2,O,cross,1465,70320000,1100276,0.0156467007963595,1098750,0.015625,69221250,1526,2.204525344457085e-05,281280000,148722900,0.5287361348122867,4395000,276885000,144327900,0.5212557559997834,144327900,0.5212557559997834,2.0887979595208406
,,expert.layer.9.pv,expert,9,pv,denoise,3,A,cross,1465,194478750,60945554,0.31337898870699243,1098750,0.005649717514124294,193380000,59846804,0.3094777329610094,777915000,591278080,0.7600805743558101,4395000,773520000,586883080,0.7587173958010135,586883080,0.7587173958010135,4.144517601340612
,,expert.layer.9.pv,expert,9,pv,denoise,3,B,cross,1465,248932800,4562619,0.018328717629818168,4559445,0.01831596720078672,244373355,3174,1.2988322724463967e-05,995731200,526022670,0.528277782196641,18237780,977493420,507784890,0.5194765300824224,507784890,0.5194765300824224,2.081063803546425
,,expert.layer.9.pv,expert,9,pv,denoise,3,O,cross,1465,70320000,1100244,0.015646245733788394,1098750,0.015625,69221250,1494,2.158296765805298e-05,281280000,148725935,0.5287469247724688,4395000,276885000,144330935,0.5212667172291746,144330935,0.5212667172291746,2.0888457853027744
,,expert.layer.9.pv,expert,9,pv,denoise,4,A,cross,1465,194478750,61588801,0.3166865325903216,1098750,0.005649717514124294,193380000,60490051,0.312804069707312,777915000,592199826,0.7612654673068394,4395000,773520000,587804826,0.7599090210983556,587804826,0.7599090210983556,4.165087770372495
,,expert.layer.9.pv,expert,9,pv,denoise,4,B,cross,1465,248932800,4561410,0.018323860897398816,4558236,0.018311110468367368,244374564,3174,1.2988258467030962e-05,995731200,526021029,0.5282761341615086,18232944,977498256,507788085,0.519477228612058,507788085,0.519477228612058,2.0810668287615175
,,expert.layer.9.pv,expert,9,pv,denoise,4,O,cross,1465,70320000,1100185,0.015645406712172925,1098750,0.015625,69221250,1435,2.073062823916066e-05,281280000,148708971,0.5286866147610921,4395000,276885000,144313971,0.5212054499160301,144313971,0.5212054499160301,2.088578493269446
,,expert.layer.9.pv,expert,9,pv,denoise,5,A,cross,1465,194478750,61915896,0.31836843871117027,1098750,0.005649717514124294,193380000,60817146,0.31449553211293824,777915000,592696171,0.7619035125945637,4395000,773520000,588301171,0.7605506916433964,588301171,0.7605506916433964,4.176249273231287
,,expert.layer.9.pv,expert,9,pv,denoise,5,B,cross,1465,248932800,4560765,0.018321269836678814,4557591,0.018308519407647366,244375209,3174,1.2988224186030261e-05,995731200,526020354,0.5282754562677157,18230364,977500836,507789990,0.5194778063596459,507789990,0.5194778063596459,2.081069330896396
,,expert.layer.9.pv,expert,9,pv,denoise,5,O,cross,1465,70320000,1100255,0.015646402161547213,1098750,0.015625,69221250,1505,2.17418783971685e-05,281280000,148699688,0.5286536120591582,4395000,276885000,144304688,0.5211719233616845,144304688,0.5211719233616845,2.08843225531103
,,expert.layer.9.pv,expert,9,pv,denoise,6,A,cross,1465,194478750,61752255,0.317527004878425,1098750,0.005649717514124294,193380000,60653505,0.3136493174061433,777915000,592419175,0.7615474377020626,4395000,773520000,588024175,0.760192593598097,588024175,0.760192593598097,4.170012990858419
,,expert.layer.9.pv,expert,9,pv,denoise,6,B,cross,1465,248932800,4559037,0.018314328204238253,4555863,0.018301577775206804,244376937,3174,1.2988132345729499e-05,995731200,526016637,0.528271723332562,18223452,977507748,507793185,0.5194774016256698,507793185,0.5194774016256698,2.08106757805591
,,expert.layer.9.pv,expert,9,pv,denoise,6,O,cross,1465,70320000,1100172,0.015645221843003414,1098750,0.015625,69221250,1422,2.054282463838778e-05,281280000,148697038,0.5286441908418658,4395000,276885000,144302038,0.5211623526012604,144302038,0.5211623526012604,2.0883905128020896
,,expert.layer.9.pv,expert,9,pv,denoise,7,A,cross,1465,194478750,61266626,0.31502992486325626,1098750,0.005649717514124294,193380000,60167876,0.31113804943634293,777915000,591659955,0.7605714698906693,4395000,773520000,587264955,0.759211080515048,587264955,0.759211080515048,4.153015023029308
,,expert.layer.9.pv,expert,9,pv,denoise,7,B,cross,1465,248932800,4558470,0.018312050481093693,4555293,0.018299288000617035,244377507,3177,1.300037814036625e-05,995731200,526016463,0.5282715485866065,18221172,977510028,507795291,0.5194783444206262,507795291,0.5194783444206262,2.081071661160165
,,expert.layer.9.pv,expert,9,pv,denoise,7,O,cross,1465,70320000,1100253,0.015646373720136518,1098750,0.015625,69221250,1503,2.1712985535511132e-05,281280000,148685511,0.5286032103242321,4395000,276885000,144290511,0.5211207215992198,144290511,0.5211207215992198,2.088208960177824
,,expert.layer.9.pv,expert,9,pv,denoise,8,A,cross,1465,194478750,59899831,0.30800193337318343,1098750,0.005649717514124294,193380000,58801081,0.3040701261764402,777915000,589586806,0.7579064627883509,4395000,773520000,585191806,0.7565309313269211,585191806,0.7565309313269211,4.1072979226891535
,,expert.layer.9.pv,expert,9,pv,denoise,8,B,cross,1465,248932800,4558062,0.018310411484545226,4554888,0.018297661055513777,244377912,3174,1.2988080526688518e-05,995731200,526015818,0.5282709008214265,18219552,977511648,507796266,0.5194784809357075,507796266,0.5194784809357075,2.0810722523879366
,,expert.layer.9.pv,expert,9,pv,denoise,8,O,cross,1465,70320000,1100319,0.01564731228668942,1098750,0.015625,69221250,1569,2.2666449970204238e-05,281280000,148670880,0.5285511945392491,4395000,276885000,144275880,0.5210678801668562,144275880,0.5210678801668562,2.0879785643702333
,,expert.layer.9.pv,expert,9,pv,denoise,9,A,cross,1465,194478750,57062205,0.2934110024874183,1098750,0.005649717514124294,193380000,55963455,0.2893962922742786,777915000,585307832,0.7524058952456245,4395000,773520000,580912832,0.7509991105595201,580912832,0.7509991105595201,4.016049911496543
,,expert.layer.9.pv,expert,9,pv,denoise,9,B,cross,1465,248932800,4557348,0.018307543240585412,4554177,0.01829480486299917,244378623,3171,1.2975766706075596e-05,995731200,526014810,0.5282698885000289,18216708,977514492,507798102,0.5194788477877625,507798102,0.5194788477877625,2.0810738411746716
,,expert.layer.9.pv,expert,9,pv,denoise,9,O,cross,1465,70320000,1100369,0.01564802332195677,1098750,0.015625,69221250,1619,2.3388771511638406e-05,281280000,148633309,0.5284176230091012,4395000,276885000,144238309,0.5209321884536902,144238309,0.5209321884536902,2.087387162940989
,,expert.layer.9.qk,expert,9,qk,denoise,0,A,cross,1465,70320000,1099634,0.015637571103526735,1098750,0.015625,69221250,884,1.2770644852556115e-05,281280000,149769642,0.5324574872013652,4395000,276885000,145374642,0.5250361774744027,145374642,0.5250361774744027,2.1054235134847703
,,expert.layer.9.qk,expert,9,qk,denoise,0,B,cross,1465,248932800,6912507,0.027768566456489462,6906870,0.02774592179094117,242025930,5637,2.3290892839457328e-05,995731200,533922960,0.536211941536029,27627480,968103720,506295480,0.5229764843791738,506295480,0.5229764843791738,2.096332711603414
,,expert.layer.9.qk,expert,9,qk,denoise,0,O,cross,1465,194478750,1102174,0.005667323550773542,1098750,0.005649717514124294,193380000,3424,1.7706070948391767e-05,777915000,376351659,0.4837953491062648,4395000,773520000,371956659,0.4808623681352777,371956659,0.4808623681352777,1.9262714521542943
,,expert.layer.9.qk,expert,9,qk,denoise,1,A,cross,1465,70320000,1099706,0.01563859499431172,1098750,0.015625,69221250,956,1.381078787222132e-05,281280000,149789124,0.5325267491467577,4395000,276885000,145394124,0.5251065388157539,145394124,0.5251065388157539,2.1057354580252396
,,expert.layer.9.qk,expert,9,qk,denoise,1,B,cross,1465,248932800,6913794,0.027773736526484256,6908145,0.027751043655155128,242024655,5649,2.3340597262704497e-05,995731200,533925675,0.5362146681755076,27632580,968098620,506293095,0.522976775857815,506293095,0.522976775857815,2.096333992539392
,,expert.layer.9.qk,expert,9,qk,denoise,1,O,cross,1465,194478750,1101895,0.005665888946735826,1098750,0.005649717514124294,193380000,3145,1.626331575137036e-05,777915000,375745300,0.4830158821979265,4395000,773520000,371350300,0.4800784724376875,371350300,0.4800784724376875,1.9233671755977637
,,expert.layer.9.qk,expert,9,qk,denoise,2,A,cross,1465,70320000,1099737,0.015639035836177474,1098750,0.015625,69221250,987,1.4258627227910504e-05,281280000,149815485,0.5326204671501706,4395000,276885000,145420485,0.5252017444065226,145420485,0.5252017444065226,2.1061576958618833
,,expert.layer.9.qk,expert,9,qk,denoise,2,B,cross,1465,248932800,6913014,0.027770603150729836,6907362,0.027747898227955495,242025438,5652,2.3352917142536066e-05,995731200,533919096,0.5362080609706716,27629448,968101752,506289648,0.5229715233487151,506289648,0.5229715233487151,2.0963109100319293
,,expert.layer.9.qk,expert,9,qk,denoise,2,O,cross,1465,194478750,1101801,0.005665405603439965,1098750,0.005649717514124294,193380000,3051,1.57772261867825e-05,777915000,375259795,0.48239177159458296,4395000,773520000,370864795,0.4794508157513704,370864795,0.4794508157513704,1.921048058971447
,,expert.layer.9.qk,expert,9,qk,denoise,3,A,cross,1465,70320000,1099717,0.015638751422070534,1098750,0.015625,69221250,967,1.3969698611336837e-05,281280000,149825915,0.5326575476393629,4395000,276885000,145430915,0.5252394134749083,145430915,0.5252394134749083,2.1063248053493355
,,expert.layer.9.qk,expert,9,qk,denoise,3,B,cross,1465,248932800,6910737,0.02776145610381597,6905082,0.027738739129596422,242027718,5655,2.336509242300917e-05,995731200,533916288,0.5362052409324927,27620328,968110872,506295960,0.5229731166576549,506295960,0.5229731166576549,2.0963179118824122
,,expert.layer.9.qk,expert,9,qk,denoise,3,O,cross,1465,194478750,1102020,0.005666531690480322,1098750,0.005649717514124294,193380000,3270,1.6909711448960596e-05,777915000,374858779,0.4818762705436969,4395000,773520000,370463779,0.47893238571724067,370463779,0.47893238571724067,1.9191367350213906
,,expert.layer.9.qk,expert,9,qk,denoise,4,A,cross,1465,70320000,1099692,0.01563839590443686,1098750,0.015625,69221250,942,1.3608537840619752e-05,281280000,149816089,0.532622614476678,4395000,276885000,145421089,0.5252039258175777,145421089,0.5252039258175777,2.106167372428164
,,expert.layer.9.qk,expert,9,qk,denoise,4,B,cross,1465,248932800,6909936,0.027758238367945085,6904287,0.027735545496615954,242028513,5649,2.3340225207267213e-05,995731200,533918742,0.536207705453038,27617148,968114052,506301594,0.5229772183907935,506301594,0.5229772183907935,2.096335937303796
,,expert.layer.9.qk,expert,9,qk,denoise,4,O,cross,1465,194478750,1102125,0.0056670715952256995,1098750,0.005649717514124294,193380000,3375,1.7452683834936395e-05,777915000,374448895,0.4813493697897585,4395000,773520000,370053895,0.4784024912090185,370053895,0.4784024912090185,1.9171870707701706
,,expert.layer.9.qk,expert,9,qk,denoise,5,A,cross,1465,70320000,1099730,0.015638936291240045,1098750,0.015625,69221250,980,1.415750221210972e-05,281280000,149824252,0.5326516353811149,4395000,276885000,145429252,0.5252334073712913,145429252,0.5252334073712913,2.106298158981987
,,expert.layer.9.qk,expert,9,qk,denoise,5,B,cross,1465,248932800,6908403,0.027752080079443128,6902757,0.027729399259559206,242030043,5646,2.332768250592758e-05,995731200,533915820,0.5362047709261295,27611028,968120172,506304792,0.5229772156839223,506304792,0.5229772156839223,2.096335925408114
,,expert.layer.9.qk,expert,9,qk,denoise,5,O,cross,1465,194478750,1101768,0.005665235919091418,1098750,0.005649717514124294,193380000,3018,1.560657772261868e-05,777915000,374251880,0.48109610947211456,4395000,773520000,369856880,0.478147791912297,369856880,0.478147791912297,1.916251353356234
,,expert.layer.9.qk,expert,9,qk,denoise,6,A,cross,1465,70320000,1099721,0.01563880830489192,1098750,0.015625,69221250,971,1.4027484334651571e-05,281280000,149828416,0.5326664391353811,4395000,276885000,145433416,0.525248446105784,145433416,0.525248446105784,2.106364880319738
,,expert.layer.9.qk,expert,9,qk,denoise,6,B,cross,1465,248932800,6903993,0.027734364454985443,6898356,0.02771171978943715,242034444,5637,2.3290073540111506e-05,995731200,533897607,0.536186479845163,27593424,968137776,506304183,0.5229670771570016,506304183,0.5229670771570016,2.0962913713381606
,,expert.layer.9.qk,expert,9,qk,denoise,6,O,cross,1465,194478750,1101586,0.00566430008419943,1098750,0.005649717514124294,193380000,2836,1.4665425586927293e-05,777915000,373880930,0.4806192578880726,4395000,773520000,369485930,0.4776682309442548,369485930,0.4776682309442548,1.9144920130126648
,,expert.layer.9.qk,expert,9,qk,denoise,7,A,cross,1465,70320000,1099731,0.01563895051194539,1098750,0.015625,69221250,981,1.4171948642938404e-05,281280000,149844018,0.5327219069965871,4395000,276885000,145449018,0.5253047944092313,145449018,0.5253047944092313,2.1066149146281723
,,expert.layer.9.qk,expert,9,qk,denoise,7,B,cross,1465,248932800,6892065,0.027686447908833227,6886431,0.027663815294730144,242046369,5634,2.327653177891712e-05,995731200,533884752,0.5361735697344826,27545724,968185476,506339028,0.5229773019235004,506339028,0.5229773019235004,2.0963363043987293
,,expert.layer.9.qk,expert,9,qk,denoise,7,O,cross,1465,194478750,1101854,0.005665678126787631,1098750,0.005649717514124294,193380000,3104,1.6051297962560762e-05,777915000,373489132,0.4801156064608601,4395000,773520000,369094132,0.4771617178612059,369094132,0.4771617178612059,1.912637299451874
,,expert.layer.9.qk,expert,9,qk,denoise,8,A,cross,1465,70320000,1099756,0.015639306029579067,1098750,0.015625,69221250,1006,1.4533109413655488e-05,281280000,149882211,0.5328576898464163,4395000,276885000,145487211,0.5254427325423913,145487211,0.5254427325423913,2.107227238047362
,,expert.layer.9.qk,expert,9,qk,denoise,8,B,cross,1465,248932800,6884259,0.027655090048398605,6878631,0.02763248153718594,242054169,5628,2.3250993871541208e-05,995731200,533875521,0.5361642991602553,27514524,968216676,506360997,0.5229831395715394,506360997,0.5229831395715394,2.096361958991956
,,expert.layer.9.qk,expert,9,qk,denoise,8,O,cross,1465,194478750,1101294,0.005662798634812287,1098750,0.005649717514124294,193380000,2544,1.31554452373565e-05,777915000,373163514,0.4796970285956692,4395000,773520000,368768514,0.47674076171269003,368768514,0.47674076171269003,1.9110986043421219
,,expert.layer.9.qk,expert,9,qk,denoise,9,A,cross,1465,70320000,1099778,0.015639618885096702,1098750,0.015625,69221250,1028,1.4850930891886524e-05,281280000,149929123,0.5330244702787258,4395000,276885000,145534123,0.52561216028315,145534123,0.52561216028315,2.1079798348053664
,,expert.layer.9.qk,expert,9,qk,denoise,9,B,cross,1465,248932800,6878013,0.027629998939472822,6872400,0.027607450685486205,242060400,5613,2.3188427351190035e-05,995731200,533868687,0.5361574358622085,27489600,968241600,506379087,0.522988360549681,506379087,0.522988360549681,2.09638490405044
,,expert.layer.9.qk,expert,9,qk,denoise,9,O,cross,1465,194478750,1102103,0.005666958472326668,1098750,0.005649717514124294,193380000,3353,1.7338918192160514e-05,777915000,371913647,0.47809034020426394,4395000,773520000,367518647,0.47512494440997,367518647,0.47512494440997,1.905215325723311
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,0,activation,unknown,1465,150016000,1520080,0.010132785836177475,1465000,0.009765625,148551000,55080,0.00037078175172163095,600064000,323000360,0.5382765171715017,5860000,594204000,317140360,0.533723031147552,317140360,0.533723031147552,2.144648067137211
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,0,output,unknown,1465,52740000,513522,0.009736860068259386,512750,0.009722222222222222,52227250,772,1.4781555605550742e-05,210960000,111362474,0.5278843098217672,2051000,208909000,109311474,0.5232492329195966,109311474,0.5232492329195966,2.0975320210263053
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,1,activation,unknown,1465,150016000,1520513,0.01013567219496587,1465000,0.009765625,148551000,55513,0.0003736965755868355,600064000,323133847,0.5384989717763439,5860000,594204000,317273847,0.5339476795847891,317273847,0.5339476795847891,2.145681839131472
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,1,output,unknown,1465,52740000,513452,0.009735532802427,512750,0.009722222222222222,52227250,702,1.3441259112819458e-05,210960000,111282181,0.5275037021236253,2051000,208909000,109231181,0.5228648885399864,109231181,0.5228648885399864,2.0958424060221463
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,2,activation,unknown,1465,150016000,1521222,0.010140398357508532,1465000,0.009765625,148551000,56222,0.0003784693472275515,600064000,323221312,0.538644731228669,5860000,594204000,317361312,0.5340948765070582,317361312,0.5340948765070582,2.146359740590295
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,2,output,unknown,1465,52740000,513401,0.009734565794463405,512750,0.009722222222222222,52227250,651,1.246475738240095e-05,210960000,111218955,0.5272039960182024,2051000,208909000,109167955,0.5225622400183813,109167955,0.5225622400183813,2.0945138483359584
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,3,activation,unknown,1465,150016000,1521701,0.010143591350255972,1465000,0.009765625,148551000,56701,0.00038169382905534126,600064000,323238303,0.5386730465417022,5860000,594204000,317378303,0.5341234710638098,317378303,0.5341234710638098,2.1464914797992907
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,3,output,unknown,1465,52740000,513348,0.009733560864618886,512750,0.009722222222222222,52227250,598,1.1449961466475834e-05,210960000,111185989,0.5270477294273797,2051000,208909000,109134989,0.5224044392534548,109134989,0.5224044392534548,2.093821806963338
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,4,activation,unknown,1465,150016000,1520783,0.010137472002986349,1465000,0.009765625,148551000,55783,0.0003755141331933141,600064000,323373163,0.5388977892358149,5860000,594204000,317513163,0.5343504301553001,317513163,0.5343504301553001,2.147537686620247
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,4,output,unknown,1465,52740000,513353,0.009733655669321198,512750,0.009722222222222222,52227250,603,1.1545696930242355e-05,210960000,111142914,0.5268435437997725,2051000,208909000,109091914,0.5221982489983678,109091914,0.5221982489983678,2.0929182404703743
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,5,activation,unknown,1465,150016000,1520535,0.01013581884598976,1465000,0.009765625,148551000,55535,0.00037384467287328933,600064000,323451462,0.5390282736508106,5860000,594204000,317591462,0.5344822013988462,317591462,0.5344822013988462,2.1481455768284805
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,5,output,unknown,1465,52740000,513268,0.009732043989381873,512750,0.009722222222222222,52227250,518,9.918194046211508e-06,210960000,111088059,0.5265835182025028,2051000,208909000,109037059,0.5219356705551221,109037059,0.5219356705551221,2.091768698077071
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,6,activation,unknown,1465,150016000,1518754,0.010123946779010238,1465000,0.009765625,148551000,53754,0.0003618555243653695,600064000,323459217,0.5390411972722909,5860000,594204000,317599217,0.534495252472215,317599217,0.534495252472215,2.148205803078973
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,6,output,unknown,1465,52740000,513252,0.009731740614334471,512750,0.009722222222222222,52227250,502,9.611840562158643e-06,210960000,111039064,0.526351270383011,2051000,208909000,108988064,0.52170114260276,108988064,0.52170114260276,2.0907430250653376
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,7,activation,unknown,1465,150016000,1515041,0.010099196085750854,1465000,0.009765625,148551000,50041,0.00033686074142886955,600064000,323377940,0.5389057500533276,5860000,594204000,317517940,0.5343584694818615,317517940,0.5343584694818615,2.1475747639761833
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,7,output,unknown,1465,52740000,513211,0.009730963215775502,512750,0.009722222222222222,52227250,461,8.826809759273176e-06,210960000,110957074,0.5259626185058779,2051000,208909000,108906074,0.5213086750690492,108906074,0.5213086750690492,2.089028875015117
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,8,activation,unknown,1465,150016000,1508532,0.010055807380546075,1465000,0.009765625,148551000,43532,0.00029304413972305806,600064000,323182854,0.5385806413982509,5860000,594204000,317322854,0.5340301546270304,317322854,0.5340301546270304,2.146061617355484
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,8,output,unknown,1465,52740000,513223,0.009731190747061054,512750,0.009722222222222222,52227250,473,9.056574872312825e-06,210960000,110921198,0.5257925578308684,2051000,208909000,108870198,0.5211369447941449,108870198,0.5211369447941449,2.088279705708591
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,9,activation,unknown,1465,150016000,1500499,0.010002259758959044,1465000,0.009765625,148551000,35499,0.00023896843508290083,600064000,322500290,0.5374431560633532,5860000,594204000,316640290,0.5328814514880411,316640290,0.5328814514880411,2.140784182485527
,,expert.layers.0.mlp.down_proj,expert,0,down_proj,denoise,9,output,unknown,1465,52740000,513188,0.009730527114144861,512750,0.009722222222222222,52227250,438,8.386426625947183e-06,210960000,110948896,0.5259238528631021,2051000,208909000,108897896,0.5212695288379151,108897896,0.5212695288379151,2.0888580532017724
,,expert.layers.0.mlp.gate_proj,expert,0,gate_proj,denoise,0,activation,unknown,1465,52740000,513448,0.009735456958665149,512750,0.009722222222222222,52227250,698,1.3364670741806241e-05,210960000,112877110,0.5350640405764125,2051000,208909000,110826110,0.5304994519144699,110826110,0.5304994519144699,2.1299229661768733
,,expert.layers.0.mlp.gate_proj,expert,0,gate_proj,denoise,0,output,unknown,1465,150016000,1466622,0.009776437180034129,1465000,0.009765625,148551000,1622,1.0918809028549118e-05,600064000,294177947,0.490244285609535,5860000,594204000,288317947,0.4852171089390176,288317947,0.4852171089390176,1.9425665020431644
,,expert.layers.0.mlp.gate_proj,expert,0,gate_proj,denoise,1,activation,unknown,1465,52740000,513416,0.009734850208570345,512750,0.009722222222222222,52227250,666,1.275196377370051e-05,210960000,112893761,0.5351429702313235,2051000,208909000,110842761,0.5305791564748288,110842761,0.5305791564748288,2.1302846130358892
,,expert.layers.0.mlp.gate_proj,expert,0,gate_proj,denoise,1,output,unknown,1465,150016000,1466544,0.00977591723549488,1465000,0.009765625,148551000,1544,1.0393736831121972e-05,600064000,293206158,0.48862481002026453,5860000,594204000,287346158,0.4835816621900896,287346158,0.4835816621900896,1.9364145824893078
,,expert.layers.0.mlp.gate_proj,expert,0,gate_proj,denoise,2,activation,unknown,1465,52740000,513473,0.009735930982176715,512750,0.009722222222222222,52227250,723,1.3843348060638843e-05,210960000,112859396,0.5349800720515737,2051000,208909000,110808396,0.5304146590142119,110808396,0.5304146590142119,2.1295383665527687
